Transaction_Amount,Transaction_Type,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label,GPS_Location,Transaction_Hour,Transaction_Day,Transaction_Month,Amount_Balance_Ratio,High_Amount_Flag,High_Velocity_Flag,Geo_Anomaly_Flag,Risk_Amount_Interaction
63.03,1,87003.66,0,2,1,0.0,0.0,2.0,237.15,0.0,1,49.0,1947.72,1,0.115,0.0,0,40922,5,1,2,0.0007244439550709123,0,0,0,7.24845
46.97,2,64533.29,3,4,1,0.0,0.0,1.0,328.14,2.0,0,104.0,2040.94,0,0.5721,0.0,0,31207,14,1,1,0.0007278301194605225,0,0,0,26.871537000000004
16.0,2,89303.19,0,0,4,0.0,0.0,4.0,184.06,1.0,3,53.0,1950.84,3,0.4867,1.0,0,55897,16,1,1,0.00017916292617401266,0,0,0,7.7872
12.11,3,16190.11,1,3,5,0.0,0.0,14.0,298.87,4.0,3,25.0,449.78,1,0.1085,1.0,1,51688,8,1,2,0.0007479413085328924,0,1,0,1.3139349999999999
192.69,0,32188.32,0,4,5,1.0,0.0,13.0,77.15,1.0,0,78.0,705.68,0,0.851,0.0,1,13974,14,1,1,0.005986146958059381,0,0,0,163.97919
67.02,3,87094.2,0,1,3,0.0,0.0,13.0,409.99,2.0,3,81.0,4218.9,3,0.8738,0.0,1,17077,6,1,1,0.000769502796939441,0,0,0,58.562076
12.79,0,16729.63,0,3,5,0.0,0.0,10.0,54.2,4.0,0,65.0,1247.05,2,0.3782,0.0,1,15282,10,1,1,0.0007644661318790744,0,0,0,4.837178
88.52,0,95402.28,4,4,4,0.0,0.0,3.0,151.01,4.0,0,62.0,4075.47,1,0.538,0.0,1,54854,9,1,1,0.0009278506986342607,0,0,0,47.623760000000004
94.64,0,49837.86,4,4,3,1.0,0.0,4.0,373.72,2.0,1,227.0,1194.87,3,0.1511,0.0,0,43663,7,1,2,0.0018989198388566673,0,0,0,14.300104000000001
125.35,0,11248.66,4,2,3,0.0,0.0,14.0,318.0,3.0,2,229.0,661.24,0,0.8196,1.0,0,20615,19,1,1,0.011142558975115692,0,1,0,102.73686
9.84,2,80513.95,3,4,5,0.0,0.0,5.0,16.09,4.0,0,63.0,1080.13,2,0.3998,0.0,1,72958,19,1,1,0.00012221332808379066,0,0,0,3.9340319999999998
44.56,2,75253.17,0,0,3,0.0,0.0,14.0,84.92,3.0,2,183.0,967.11,1,0.9956,0.0,1,34540,8,1,2,0.0005921266555727079,0,1,0,44.363936
270.42,1,16676.43,1,1,2,0.0,0.0,13.0,133.46,1.0,0,54.0,3209.2,1,0.2531,0.0,0,20341,3,1,1,0.016214728528316413,1,0,0,68.443302
59.82,1,7191.58,2,4,1,0.0,0.0,12.0,70.38,1.0,1,164.0,4398.05,0,0.2188,0.0,0,68369,6,1,1,0.008316904365332051,0,0,0,13.088616
51.31,0,56929.77,2,2,1,0.0,0.0,9.0,341.54,4.0,2,166.0,1748.85,0,0.9985,0.0,1,56795,1,1,1,0.0009012700864576398,0,0,0,51.23303500000001
19.35,0,9453.29,1,0,5,0.0,0.0,12.0,304.18,0.0,2,105.0,3552.81,3,0.7642,0.0,0,56925,2,1,2,0.002046689915371752,0,0,0,14.787270000000001
223.33,3,50579.99,1,3,4,0.0,0.0,9.0,347.5,2.0,3,96.0,1492.17,0,0.503,0.0,0,42802,11,1,1,0.004415295153376793,0,0,0,112.33499
123.92,1,27130.39,3,3,3,1.0,0.0,13.0,195.47,4.0,0,57.0,4755.02,3,0.0126,0.0,1,47582,15,1,1,0.004567403291906534,0,0,1,1.5613920000000001
79.89,1,45254.31,0,0,2,0.0,0.0,1.0,304.96,4.0,3,106.0,1195.63,1,0.9766,0.0,1,38126,9,1,1,0.0017653177052593387,0,0,0,78.020574
5.44,0,2772.66,2,1,5,0.0,0.0,13.0,465.64,1.0,2,216.0,4968.65,3,0.839,0.0,0,73599,23,1,1,0.001961307442152247,0,0,1,4.56416
148.06,0,34789.32,1,0,1,0.0,1.0,5.0,17.98,4.0,2,54.0,2960.0,1,0.9191,0.0,1,26923,18,1,1,0.004255781493242948,0,0,0,136.08194600000002
261.52,0,32864.39,4,4,0,0.0,0.0,12.0,125.65,4.0,3,159.0,2131.74,2,0.379,1.0,1,29479,1,1,1,0.007957307063753085,1,0,0,99.11608
69.91,0,48042.49,0,3,2,0.0,1.0,9.0,238.82,1.0,2,76.0,4090.46,0,0.1699,1.0,0,32062,22,1,1,0.001455139915938663,0,0,0,11.877709
34.64,0,69651.23,0,3,2,0.0,0.0,5.0,11.91,1.0,2,154.0,676.48,0,0.1725,0.0,0,63368,10,1,1,0.0004973279391054673,0,0,0,5.9754
140.15,1,6001.78,3,2,5,0.0,0.0,8.0,177.7,0.0,3,82.0,4533.14,2,0.9998,0.0,1,48905,6,1,2,0.023347515651081667,0,0,1,140.12197
12.35,2,8880.91,0,3,3,0.0,0.0,8.0,333.54,0.0,1,220.0,2989.08,0,0.9919,0.0,1,6749,5,1,2,0.001390466690160112,0,0,0,12.249965
52.4,2,90011.47,1,4,5,0.0,0.0,13.0,482.65,0.0,3,101.0,1906.98,2,0.1889,0.0,0,14476,11,1,1,0.0005821415632745107,0,0,0,9.89836
4.89,0,4319.24,1,3,2,0.0,0.0,2.0,200.59,4.0,2,133.0,4565.85,3,0.1247,0.0,1,19333,0,1,1,0.0011318815621354369,0,0,1,0.609783
24.61,3,32095.95,3,2,2,0.0,0.0,12.0,369.98,1.0,0,65.0,1412.4,1,0.243,0.0,0,50592,19,1,1,0.0007667395188639418,0,0,0,5.98023
90.66,0,69543.26,2,3,3,0.0,0.0,12.0,307.98,4.0,3,47.0,4701.72,3,0.2107,0.0,1,5262,2,1,1,0.0013036302349036426,0,0,1,19.102062
7.09,1,73810.2,3,3,3,0.0,1.0,4.0,303.62,4.0,3,145.0,1583.42,3,0.9644,0.0,1,24611,12,1,1,9.60558831180092e-05,0,0,0,6.8375960000000005
62.26,2,53494.74,1,3,4,0.0,0.0,11.0,396.68,0.0,3,195.0,3544.52,2,0.3384,0.0,0,19980,5,1,2,0.0011638309891591368,0,0,0,21.068783999999997
15.17,0,80886.67,2,2,5,0.0,0.0,11.0,153.03,4.0,2,126.0,639.27,1,0.678,0.0,1,5978,4,1,1,0.0001875440348325029,0,0,0,10.285260000000001
190.01,1,80806.29,1,3,3,1.0,1.0,9.0,61.01,4.0,3,239.0,2133.86,1,0.1823,0.0,1,34115,22,1,1,0.002351396761356556,0,0,0,34.638822999999995
71.21,0,19804.06,0,1,0,0.0,1.0,8.0,16.94,3.0,0,68.0,489.18,1,0.1198,0.0,0,25612,16,1,1,0.003595545784764095,0,0,0,8.530958
29.26,3,54615.96,0,0,1,0.0,0.0,7.0,337.18,4.0,3,148.0,1550.7,0,0.7181,0.0,1,17406,14,1,1,0.0005357310256740764,0,0,0,21.011606
152.41,0,63903.48,4,2,2,0.0,0.0,2.0,326.73,1.0,0,157.0,190.63,3,0.481,0.0,0,14769,1,1,1,0.002384965811473624,0,0,0,73.30921
197.01,2,46290.69,3,3,1,0.0,0.0,11.0,104.35,0.0,3,83.0,4650.85,3,0.6471,0.0,0,18407,23,1,1,0.004255839439000823,0,0,1,127.485171
46.01,1,99020.24,0,3,4,0.0,0.0,11.0,114.46,4.0,0,113.0,96.61,1,0.189,0.0,1,60914,14,1,1,0.0004646477866768786,0,0,0,8.69589
165.7,1,84885.18,4,2,4,0.0,0.0,6.0,406.58,4.0,2,101.0,4945.3,2,0.2768,0.0,1,5151,4,1,2,0.001952025641865378,0,0,1,45.865759999999995
108.24,0,31729.68,4,3,3,0.0,0.0,3.0,163.64,2.0,3,117.0,2877.92,0,0.4477,0.0,0,38871,1,1,2,0.0034112095927348544,0,0,0,48.459047999999996
6.75,2,20855.47,2,2,0,0.0,1.0,5.0,284.96,1.0,2,182.0,2200.25,3,0.4277,0.0,0,30452,1,1,1,0.00032364057772000723,0,0,0,2.886975
219.6,0,61400.12,4,4,1,1.0,0.0,1.0,274.52,4.0,0,46.0,4828.65,1,0.6147,1.0,1,46860,19,1,1,0.0035764819925108854,0,0,1,134.98812
105.31,3,2951.28,0,0,0,0.0,0.0,13.0,183.68,4.0,3,59.0,1870.52,2,0.8468,1.0,1,65996,13,1,1,0.03567073583806414,0,0,0,89.176508
121.34,1,96590.55,2,4,0,0.0,0.0,8.0,332.71,0.0,1,38.0,1056.89,2,0.0891,1.0,0,33537,6,1,1,0.0012562175469800411,0,0,0,10.811394
15.31,3,19424.05,2,3,2,0.0,0.0,10.0,476.44,3.0,2,83.0,3602.06,0,0.1901,0.0,0,51491,3,1,2,0.0007881575594400015,0,0,0,2.910431
35.06,0,91509.24,0,1,3,0.0,0.0,3.0,115.73,4.0,2,176.0,229.17,0,0.3559,1.0,1,59955,10,1,1,0.00038312652223401446,0,0,0,12.477854
38.54,0,64503.06,0,3,1,0.0,0.0,10.0,156.56,4.0,3,103.0,4336.4,1,0.5181,0.0,1,52942,18,1,1,0.0005974817709148851,0,0,0,19.967574
73.8,2,59119.38,1,3,5,0.0,0.0,12.0,75.41,4.0,1,83.0,3158.27,1,0.5772,0.0,1,49411,7,1,2,0.0012483005014514454,0,0,0,42.59736
55.88,2,27834.41,2,0,5,0.0,0.0,14.0,311.01,0.0,2,100.0,1088.48,0,0.5651,0.0,0,54962,1,1,2,0.002007514888410122,0,1,0,31.577788000000005
123.07,1,88694.08,3,4,0,0.0,0.0,1.0,390.28,3.0,3,231.0,367.66,1,0.9333,0.0,1,16983,3,1,2,0.001387562872709512,0,0,0,114.86123099999999
96.19,0,1604.23,3,3,0,0.0,0.0,6.0,366.03,3.0,2,140.0,1684.79,2,0.836,0.0,0,39134,12,1,1,0.0599228770954941,0,0,0,80.41484
16.27,3,33660.92,1,1,5,0.0,0.0,2.0,394.49,4.0,3,210.0,645.37,1,0.094,0.0,1,42764,5,1,2,0.00048333547224876065,0,0,0,1.52938
106.74,2,28355.24,0,0,3,0.0,0.0,8.0,216.53,2.0,0,23.0,4732.92,1,0.9794,0.0,1,12749,13,1,1,0.0037642508315629997,0,0,1,104.541156
315.92,1,41662.16,2,2,5,0.0,0.0,1.0,267.23,2.0,1,41.0,3999.88,0,0.8314,1.0,0,62735,4,1,1,0.007582718161560476,1,0,0,262.655888
133.32,0,87391.26,3,0,2,0.0,0.0,14.0,355.86,3.0,2,116.0,820.21,2,0.5285,1.0,0,2130,18,1,1,0.0015255355565813266,0,1,0,70.45961999999999
177.68,0,96785.01,2,1,3,0.0,1.0,4.0,202.21,4.0,1,194.0,4443.9,3,0.852,0.0,1,58017,21,1,1,0.0018358025090609688,0,0,0,151.38336
174.65,1,57248.24,3,0,1,0.0,0.0,9.0,55.33,2.0,2,74.0,4380.01,0,0.0755,0.0,0,39881,16,1,1,0.003050695520150137,0,0,0,13.186075
28.45,2,51201.24,2,3,2,0.0,0.0,8.0,231.03,1.0,0,149.0,44.52,1,0.1795,0.0,0,69419,23,1,1,0.0005556397532607948,0,0,0,5.106775
91.87,1,42630.35,2,1,0,0.0,0.0,8.0,200.19,2.0,1,30.0,3496.97,1,0.1353,1.0,0,3899,14,1,1,0.0021549868817196736,0,0,0,12.430011
535.33,0,11351.96,4,2,2,0.0,0.0,13.0,210.21,2.0,3,137.0,1631.35,1,0.9821,0.0,1,20792,23,1,1,0.04715334150741305,1,0,0,525.747593
5.86,2,70113.36,1,0,2,0.0,0.0,8.0,430.34,3.0,3,84.0,1404.55,3,0.9456,0.0,1,39426,3,1,1,8.35777435606629e-05,0,0,0,5.541216
110.83,2,22188.41,1,1,5,0.0,1.0,9.0,51.12,3.0,3,172.0,43.13,3,0.6131,1.0,0,15748,0,1,2,0.004994724961141373,0,0,0,67.949873
44.27,1,4662.63,1,4,4,0.0,0.0,1.0,36.3,4.0,3,130.0,1557.01,3,0.2884,0.0,1,14101,2,1,2,0.009492605545465656,0,0,0,12.767468000000001
22.37,3,52025.48,3,2,0,0.0,1.0,12.0,329.34,4.0,1,123.0,189.21,1,0.2857,1.0,1,57531,0,1,1,0.00042997335203150393,0,0,0,6.391109
29.47,1,69063.87,4,0,2,0.0,0.0,4.0,261.97,4.0,3,95.0,3833.27,2,0.8495,0.0,1,32812,15,1,1,0.00042670028916292756,0,0,0,25.034765
28.19,2,70863.07,3,3,0,0.0,0.0,14.0,290.19,4.0,0,95.0,250.68,2,0.8953,0.0,1,58433,14,1,1,0.00039780385179682737,0,1,0,25.238507000000002
43.73,0,35806.67,1,0,5,0.0,1.0,4.0,308.88,4.0,2,20.0,3842.45,1,0.7882,0.0,1,69930,2,1,1,0.0012212467328927014,0,0,0,34.467985999999996
124.6,3,24764.99,3,4,5,0.0,0.0,12.0,141.7,4.0,2,218.0,673.27,0,0.4813,0.0,1,63575,19,1,1,0.005031093043322717,0,0,0,59.96998
119.93,0,91244.35,0,1,5,0.0,0.0,1.0,358.42,2.0,2,20.0,1827.15,1,0.5407,0.0,0,34190,13,1,1,0.0013143683486336565,0,0,0,64.84615099999999
100.71,0,97341.04,0,4,3,0.0,0.0,9.0,64.82,3.0,2,229.0,2288.15,3,0.5884,1.0,0,72343,17,1,1,0.0010345992337945662,0,0,0,59.257764
2.49,0,60511.33,4,2,4,1.0,0.0,1.0,62.85,3.0,2,126.0,30.12,2,0.6955,0.0,0,59591,3,1,2,4.1148638632820787e-05,0,0,0,1.7317950000000002
77.01,3,51441.01,3,2,2,0.0,0.0,11.0,255.78,2.0,3,138.0,4434.07,3,0.9637,0.0,1,53523,9,1,1,0.0014970254855904736,0,0,0,74.214537
36.35,1,25732.37,1,2,4,0.0,0.0,14.0,191.14,3.0,1,55.0,4663.33,2,0.1034,0.0,0,70427,0,1,2,0.0014125627541204282,0,1,1,3.7585900000000003
20.5,1,56928.76,3,2,1,0.0,0.0,4.0,449.38,2.0,2,42.0,557.95,1,0.4154,0.0,0,55963,10,1,1,0.0003600928582871243,0,0,0,8.515699999999999
44.85,1,10420.38,0,0,2,0.0,0.0,13.0,443.3,0.0,0,162.0,2149.73,3,0.4192,0.0,0,50141,7,1,1,0.004303652683233891,0,0,0,18.80112
7.76,1,28921.0,4,0,0,0.0,0.0,3.0,134.99,4.0,3,43.0,3743.1,2,0.5559,0.0,1,49318,11,1,1,0.0002683078625267962,0,0,0,4.313783999999999
170.53,2,29533.3,1,3,1,0.0,0.0,11.0,407.13,4.0,0,148.0,3721.54,0,0.2728,0.0,1,66990,21,1,1,0.005773964509062345,0,0,0,46.520584
184.65,2,65857.87,1,0,3,0.0,0.0,11.0,13.37,4.0,3,202.0,2414.58,1,0.5115,1.0,1,2043,22,1,1,0.0028037225661478858,0,0,0,94.44847499999999
70.96,0,10491.11,4,2,4,0.0,1.0,11.0,71.7,3.0,3,166.0,3192.33,3,0.4778,1.0,0,66785,0,1,2,0.006763177282739124,0,0,0,33.904688
12.95,3,3060.75,2,3,5,0.0,0.0,3.0,146.42,4.0,0,173.0,2748.39,3,0.6991,0.0,1,62149,4,1,1,0.004229607250755287,0,0,0,9.053345
5.7,2,89092.56,1,1,3,0.0,0.0,14.0,425.64,3.0,2,51.0,426.95,0,0.3672,0.0,0,17012,21,1,1,6.397768817409474e-05,0,1,0,2.0930400000000002
248.6,2,79193.22,0,2,1,0.0,0.0,9.0,185.19,0.0,1,163.0,542.51,0,0.9795,0.0,1,32831,0,1,1,0.003139117981084983,1,0,0,243.5037
85.43,3,68363.63,2,4,3,0.0,0.0,5.0,169.2,1.0,1,20.0,3510.9,1,0.2061,0.0,0,38095,3,1,2,0.0012496227947112418,0,0,0,17.607123
223.45,1,31961.8,3,3,3,0.0,0.0,12.0,325.45,4.0,3,30.0,3133.54,2,0.6234,0.0,1,16350,15,1,1,0.006990939467130539,0,0,0,139.29872999999998
36.69,2,70844.21,1,3,4,0.0,0.0,14.0,273.39,4.0,3,80.0,4120.45,0,0.7674,0.0,1,71960,3,1,2,0.0005178896357283716,0,1,0,28.155905999999998
102.29,0,17717.01,3,3,3,0.0,0.0,2.0,77.53,4.0,0,56.0,4769.64,1,0.3912,0.0,1,64024,22,1,1,0.005773221710564562,0,0,1,40.015848
4.1,1,27632.7,0,3,5,0.0,0.0,9.0,198.58,3.0,0,54.0,1294.82,2,0.6939,0.0,0,68880,22,1,1,0.00014836956325066855,0,0,0,2.8449899999999997
212.33,0,74600.91,3,1,4,0.0,0.0,6.0,363.64,2.0,2,163.0,280.53,1,0.4815,0.0,0,19097,21,1,1,0.002846173777588268,0,0,0,102.236895
210.39,3,24370.43,0,0,2,1.0,0.0,10.0,465.67,4.0,2,127.0,1172.75,3,0.1532,0.0,1,11252,8,1,2,0.008632648966433237,0,0,0,32.231747999999996
367.5,3,14640.09,0,1,5,0.0,0.0,4.0,397.58,0.0,0,136.0,292.36,2,0.643,0.0,0,2271,7,1,2,0.025100590188298823,1,0,0,236.3025
0.82,3,47703.59,1,0,4,0.0,0.0,5.0,373.96,1.0,0,66.0,4513.37,2,0.4688,0.0,0,44680,7,1,2,1.7189121633788278e-05,0,0,1,0.384416
284.91,0,19161.3,4,3,0,0.0,0.0,2.0,467.17,2.0,3,120.0,4094.0,1,0.2157,0.0,0,20175,2,1,2,0.014868256942016357,1,0,0,61.455087000000006
137.06,0,10247.63,0,4,5,0.0,0.0,9.0,51.2,1.0,2,162.0,1386.76,0,0.3922,0.0,0,71017,6,1,2,0.013373494798817014,0,0,0,53.754932
156.72,2,65317.89,3,0,0,0.0,0.0,2.0,249.21,4.0,0,233.0,97.42,1,0.4834,1.0,1,10218,20,1,1,0.002399305928193207,0,0,0,75.758448
87.45,3,14588.45,2,2,2,0.0,0.0,9.0,352.06,4.0,0,76.0,3245.35,1,0.2255,1.0,1,12006,8,1,2,0.0059940573496602,0,0,0,19.719975
168.08,3,83099.81,2,3,2,0.0,0.0,9.0,475.23,1.0,0,100.0,532.39,2,0.7771,1.0,0,9893,4,1,1,0.0020226036304579944,0,0,0,130.614968
68.84,3,16311.99,0,3,5,0.0,0.0,3.0,488.74,2.0,1,192.0,4920.64,0,0.7049,0.0,0,56730,0,1,1,0.004219949868172542,0,0,1,48.525316000000004
162.03,0,47013.57,2,0,3,0.0,0.0,1.0,86.45,1.0,0,63.0,4381.05,1,0.0597,0.0,0,11642,10,1,1,0.0034463784311969674,0,0,0,9.673191000000001
249.25,1,56770.1,1,2,5,0.0,1.0,7.0,353.44,1.0,3,32.0,4271.28,0,0.1708,0.0,0,67483,3,1,1,0.00439043809262107,1,0,0,42.5719
6.12,1,60384.62,4,1,3,0.0,0.0,7.0,429.33,4.0,1,60.0,429.88,2,0.8558,0.0,1,385,10,1,1,0.00010134863233995113,0,0,0,5.237496
161.94,3,51727.85,3,3,0,1.0,0.0,6.0,439.04,4.0,0,102.0,2959.76,1,0.0422,0.0,1,33739,3,1,2,0.0031305548064571318,0,0,0,6.833868
76.18,0,65530.23,1,4,1,0.0,0.0,13.0,364.25,0.0,0,135.0,2608.7,0,0.0191,0.0,0,27406,13,1,1,0.0011624991626130016,0,0,0,1.455038
166.81,3,56369.12,0,2,0,0.0,0.0,14.0,259.85,4.0,0,36.0,1541.65,0,0.373,0.0,1,24550,0,1,2,0.0029591918555433266,0,1,0,62.22013
34.31,2,16482.35,0,2,1,0.0,0.0,8.0,417.85,2.0,2,18.0,283.98,1,0.8594,0.0,1,39577,4,1,2,0.0020814943564263335,0,0,0,29.486014000000004
80.62,0,71151.74,4,0,4,0.0,0.0,3.0,213.5,4.0,3,229.0,2537.0,0,0.3252,0.0,1,60863,16,1,1,0.0011330554522566523,0,0,0,26.217624
150.89,2,21479.58,1,2,2,0.0,0.0,12.0,310.74,0.0,1,46.0,371.67,3,0.9291,0.0,1,24980,6,1,2,0.007024484441295346,0,0,0,140.191899
7.0,3,87943.04,1,1,1,0.0,0.0,9.0,244.84,4.0,3,41.0,2075.94,1,0.6008,1.0,1,73201,6,1,1,7.959607041022905e-05,0,0,0,4.2056000000000004
155.71,2,27497.68,2,0,4,0.0,0.0,6.0,69.51,4.0,3,57.0,2140.37,3,0.0193,0.0,1,69236,6,1,1,0.005662453615955384,0,0,0,3.0052030000000003
2.7,2,88974.82,4,3,4,0.0,0.0,4.0,81.58,3.0,0,236.0,544.94,2,0.9771,0.0,1,57817,21,1,1,3.0345323032707088e-05,0,0,0,2.63817
105.47,0,8382.01,2,3,3,0.0,0.0,3.0,220.4,2.0,3,221.0,3959.52,2,0.2876,0.0,0,20607,8,1,2,0.012581399759752166,0,0,0,30.333172
33.91,1,81413.79,0,1,3,0.0,0.0,13.0,149.42,0.0,0,41.0,1423.4,3,0.9461,0.0,1,46603,2,1,2,0.0004165090888277179,0,0,0,32.082251
113.47,2,74269.34,4,4,5,0.0,0.0,10.0,464.65,1.0,0,104.0,3999.25,1,0.1122,0.0,0,10123,17,1,1,0.0015277969644409868,0,0,0,12.731333999999999
108.58,2,10700.42,4,2,2,0.0,0.0,1.0,476.33,0.0,0,62.0,1831.38,1,0.5465,1.0,0,73298,8,1,1,0.010146317030823946,0,0,0,59.338969999999996
74.49,1,99908.56,3,3,2,0.0,0.0,10.0,184.17,2.0,0,220.0,1703.49,1,0.8442,0.0,0,71331,15,1,1,0.0007455742973945637,0,0,0,62.884457999999995
130.38,3,89032.45,4,0,5,0.0,0.0,14.0,438.0,0.0,2,198.0,4112.68,3,0.3098,0.0,0,65692,22,1,1,0.0014643934386458124,0,1,0,40.391724
84.85,1,8739.73,0,4,3,0.0,0.0,5.0,381.51,3.0,3,74.0,1671.45,0,0.9588,0.0,1,8,1,1,2,0.009707427182855437,0,0,0,81.35418
23.69,3,24626.76,1,4,0,0.0,0.0,13.0,23.77,2.0,0,25.0,2506.35,0,0.6866,0.0,0,30255,10,1,1,0.0009619226433910353,0,0,0,16.265554
205.46,0,54364.32,1,1,5,0.0,1.0,8.0,299.42,0.0,2,27.0,1063.09,1,0.4612,0.0,0,41965,9,1,2,0.0037792475055789245,0,0,0,94.75815200000001
208.37,1,71586.97,1,0,3,0.0,0.0,1.0,16.09,0.0,3,231.0,3334.52,2,0.3613,0.0,0,52902,8,1,2,0.0029106845745171988,0,0,0,75.284081
98.62,0,13783.12,1,4,0,0.0,0.0,10.0,499.44,4.0,0,102.0,4250.84,3,0.4764,0.0,1,28155,12,1,1,0.007154609797361021,0,0,0,46.982568
18.58,0,38283.01,3,3,0,0.0,1.0,13.0,165.79,4.0,1,45.0,433.74,3,0.4742,0.0,1,47409,10,1,1,0.00048532011145122983,0,0,0,8.810635999999999
113.21,1,49936.64,1,2,0,0.0,0.0,10.0,99.02,0.0,3,231.0,3282.14,1,0.6819,1.0,0,19016,1,1,1,0.002267027436618951,0,0,0,77.19789899999999
153.55,1,12154.47,0,0,0,0.0,0.0,14.0,374.8,4.0,2,219.0,383.13,2,0.4211,0.0,1,31752,0,1,1,0.012632173005239618,0,1,0,64.659905
136.67,0,77817.06,0,4,5,0.0,0.0,14.0,143.9,3.0,2,37.0,2439.8,0,0.7624,0.0,0,34955,16,1,1,0.00175627611379672,0,1,0,104.19720799999999
176.73,2,24917.44,4,3,3,0.0,0.0,4.0,444.2,4.0,0,31.0,1182.49,2,0.2966,1.0,1,706,21,1,1,0.00709233804363355,0,0,0,52.41811799999999
111.43,1,26077.16,3,0,3,0.0,0.0,7.0,64.43,4.0,1,194.0,211.83,2,0.7806,1.0,1,56151,9,1,1,0.004272924163361219,0,0,0,86.982258
72.0,0,73364.64,0,3,4,0.0,0.0,5.0,234.84,4.0,0,167.0,380.61,1,0.1451,1.0,1,4750,3,1,1,0.000981385836748647,0,0,0,10.4472
155.07,0,93212.95,2,4,0,0.0,0.0,9.0,272.76,4.0,3,23.0,2923.06,3,0.564,0.0,1,48727,9,1,1,0.0016635921983780325,0,0,0,87.45947999999999
89.48,2,94672.62,1,2,1,0.0,0.0,8.0,161.68,4.0,1,233.0,15.11,2,0.0587,0.0,1,45244,1,1,1,0.0009451418462714324,0,0,0,5.252476000000001
58.93,0,51440.82,3,1,3,1.0,0.0,10.0,439.23,4.0,1,196.0,1217.14,0,0.4965,0.0,1,16593,7,1,2,0.0011455660005808505,0,0,0,29.258745
158.87,0,84647.69,1,3,0,0.0,0.0,7.0,12.31,1.0,0,183.0,1962.69,3,0.9279,1.0,1,9705,2,1,1,0.0018768158136883157,0,0,0,147.415473
193.77,2,18306.74,0,1,5,0.0,0.0,7.0,317.81,3.0,1,20.0,114.96,0,0.2507,1.0,0,23964,14,1,1,0.010584048058362201,0,0,0,48.578139
38.33,1,67846.77,4,1,5,0.0,0.0,10.0,455.6,3.0,2,9.0,2150.93,1,0.5854,0.0,0,3997,3,1,2,0.0005649411911401067,0,0,0,22.438382
51.82,2,22473.66,1,0,2,0.0,0.0,8.0,261.97,3.0,2,70.0,3522.22,2,0.9274,0.0,1,66564,8,1,2,0.0023057078505303308,0,0,0,48.057868
161.53,1,54522.22,0,2,2,0.0,0.0,3.0,131.47,2.0,1,32.0,4679.56,1,0.3306,1.0,0,29736,10,1,1,0.0029625909841715144,0,0,1,53.401818
42.2,3,16638.21,0,3,1,0.0,1.0,6.0,472.92,4.0,0,75.0,1232.68,2,0.6232,0.0,1,62273,14,1,1,0.0025361780998016136,0,0,0,26.29904
153.89,3,9478.66,1,0,1,0.0,0.0,7.0,436.06,3.0,1,189.0,972.08,2,0.3799,0.0,0,2692,6,1,1,0.016233704584341632,0,0,0,58.462810999999995
13.33,0,17788.48,1,4,1,0.0,0.0,1.0,103.93,3.0,3,29.0,3058.43,2,0.9006,0.0,1,13453,12,1,1,0.0007493192605967122,0,0,0,12.004997999999999
1.27,0,10063.61,0,0,1,0.0,0.0,7.0,131.66,3.0,0,137.0,405.57,3,0.5832,1.0,0,38390,11,1,1,0.00012618472052071565,0,0,0,0.7406640000000001
102.84,2,23938.8,0,4,1,1.0,0.0,9.0,326.03,0.0,3,24.0,583.51,2,0.7864,1.0,0,41088,1,1,1,0.0042957752362175125,0,0,0,80.87337600000001
162.02,2,91904.44,4,1,4,0.0,1.0,8.0,407.87,3.0,2,171.0,1113.95,1,0.7897,0.0,0,40604,10,1,1,0.0017628989100101147,0,0,0,127.947194
385.79,3,38640.77,4,2,2,0.0,0.0,14.0,215.09,4.0,3,180.0,2248.29,0,0.6721,1.0,1,30202,15,1,1,0.009983755920083373,1,1,0,259.289459
72.02,0,49488.79,0,0,2,0.0,0.0,1.0,147.35,4.0,3,77.0,3365.27,1,0.54,1.0,1,28129,11,1,1,0.0014552496585659384,0,0,0,38.8908
197.6,0,77639.05,3,4,5,0.0,0.0,5.0,409.81,4.0,2,111.0,2109.93,2,0.7531,0.0,1,6135,5,1,1,0.002545078216719335,0,0,0,148.81256
61.0,2,58657.77,4,3,3,0.0,0.0,10.0,221.05,4.0,3,79.0,969.66,1,0.8419,1.0,1,70491,6,1,2,0.0010399127018858392,0,0,0,51.3559
129.35,0,18412.56,3,1,2,0.0,0.0,11.0,403.37,4.0,2,74.0,4114.92,1,0.1932,0.0,1,27118,8,1,2,0.007024714395260883,0,0,0,24.99042
46.78,1,37852.66,2,0,2,0.0,1.0,1.0,162.81,1.0,0,16.0,4931.2,0,0.816,1.0,0,27178,12,1,1,0.0012358118078938734,0,0,1,38.17248
50.59,2,83606.31,0,4,5,0.0,0.0,1.0,68.19,1.0,0,179.0,4869.73,3,0.3935,1.0,0,13042,22,1,1,0.0006050906314292375,0,0,1,19.907165000000003
99.11,1,51078.96,0,3,1,0.0,0.0,14.0,46.19,1.0,3,152.0,455.03,0,0.8614,0.0,1,30331,3,1,1,0.0019402912609955058,0,1,0,85.373354
